_id,target
66810d8e6bf2b41c880a7bc6c8a1e295,0.06503497092906108
ccac3879652b08cb8b44c1920fd93afa,0.010886247545307419
fcccab4d7a76f70647f015f2c84c2af8,0.016036413362442253
ed8399278c30678dab739045fa12b440,0.03947512375609981
1d4d62ac5cabcb48bac7112813f290cb,0.020967629696510608
aba2dec4c5cab88824f36babd24b986f,0.1549365042308682
06f318f1dd178e738f675bb88a5adb84,0.008052746260647597
d5036f5956e42ee6207296238fc4bc1d,0.007529555132264572
fe0cc8933698ad4046ff2b82f65756eb,0.014313371411831144
70190122f4ebf196535e11b33eb95b81,0.010880046458131058
8c2e044ac444afd4d0dea67eba0079c4,0.13056879603476215
0d7db1117ed3606d7bbbb65d584b5c2f,0.2129885051096171
aa3d1e4ba96323b5449a23cb54badc50,0.5100750840587548
d312d9b1ffdab785a806490ca0450f7b,0.14906551476888033
56da3f911d7cc5e8f47f2703b74bdc45,0.03145344782175527
19afb1a10078e901994a1e1e2c058652,0.01749179129275126
9ac0fc025e2f551a7d5214a606a77434,0.012447875475840902
4bc819b6f4ebbedca0fe354ba5dc7ba3,0.01512230632919289
1c02af75529cdaee5f8822a5251f5c63,0.017007423925135386
9d0424c7a80ebde8cc8b5520721592f2,0.3520178134773913
cf005d4bc86312d5f1032e08ef342e05,0.7610275751826479
6abe7bc6263ac81d7f6764c6b0489703,0.015027149022955578
b56ee107fc7abbabfa317f9209cbc5fd,0.022699162356015105
2fd2f7790cd8d0c638d55f41b1f323a2,0.014970348635436422
bd3b2a1af1abd0d48af835aa69848232,0.015697726010278454
d50372645903431bd7ceb57bbf1cea06,0.09287859863396254
8a11f5487e2e8a6e91d0ab1b6003b55e,0.011914167123180133
ab96e787fdf0827bbebcf95b1243d041,0.012969405104671402
233d244d79e364f517c846cb3ab1932a,0.03159531868734336
45971d4e3a47775bb5a7260bb5ea3c36,0.0034854184527124896
5ccb10967f79fb08ace2d99ac6e0f3f1,0.1353246406180111
79dada7dfeb73ecb13b585716a422ccf,0.21937582967264765
3566dc034b1552ff7a1026ea1ab6baab,0.8839959515781168
895bf949198fb300efb4361ccd8231e6,0.43320306742593345
9e9bd8ab48ba5d9b7c53d6dd37d840ef,0.2929545961999815
5595e4faeb748e040ae99b98bcd60af9,0.01244871998261059
9c366222ca168600b6db86cfdda4cc90,0.05456042870547861
a79760db64a402bcc8e817800fe36ec1,0.015356848376312652
e3ad251da8e9d9405cce8312577cf855,0.023088664877863235
7c4da7b8abe1e7c113a59ed81d30d9fd,0.018244613184641892
c78385401b8d4aafc615e0f5dae1b165,0.009499549835954128
0f7837f2007516c4d60b341d4a4385a2,0.029583723695372904
be7d4bfb2a7dce1d959ca800974beec7,0.7457342539139844
2199d3381c925a326f5e84d81a3821a6,0.005348110582713862
fd6b3135204cd9f921f8d4fef7ed926f,0.5354449047832227
4c1f53490ba4a74f8d5f19da61a72541,0.04815632095306782
39a70c21ccaf86001a9f63236b92fda0,0.03754633689667702
f291ca841a04889d5eeef0a82f6e9af5,0.02608973956344105
109c7cdf766b45626ee333fc419d0e29,0.008025455818641293
f2a7e010cf96014e5fbcea5030aacb2d,0.003746836842320557
8748231d6e955fdb991846ea7266b1f6,0.4958368812616407
74160f70d55985465a6e3142fac2a6f4,0.5028341848077768
f2f1d5a683617b2bdb6cb0b1eae67135,0.010981338118240558
319787f387c4fff24fba48f5145c70f6,0.27286701816728326
71e78ba4882ea90647b0d480165fa93d,0.13120860795177097
7cb55aabcd9cc97853b316b5a78c1157,0.05181377171755369
125cfd843805b5195f9d6bab20f6c60d,0.04752374007044558
7b79565657a886ce1111ff4f0d55356f,0.01834299509784046
8d41c15f9018f790b4f9f4401245010a,0.9023816969551548
8901071b74abf8bc7e6821d9aad6c189,0.04687829520353909
8941ef21c66e1787f2fdb20031c9a875,0.1659980273561061
e687e33d43d2b14b42160cfdcf050c1d,0.01335342591793369
927e2fe3ab21798d06610cea9ac47a3f,0.019306848474608784
8f0e4509d1fc44c2d0f246f8042f0e82,0.01189792325248218
aeca5711e8f5d1f000ecb7571553d277,0.6949208748207406
e8a06b22835be750ff991aacb1d4a705,0.027937812218343856
b7ba90462da8c4ee93d45780a7c07f38,0.5627786600958196
489fa37b171b4983640b9ecebc2f243e,0.00527683008300734
279591f4fc0b26ca4aba27721990c699,0.11410014333868453
e528bcdf2097e7bd22af3ebb82e00129,0.3982190967336745
79db58d81b6bffe403a5adafa9c5a3fa,0.009858850357186
c8c2d3826f22d3ea1d438fa6bfd0d3fc,0.2524814336318397
41cea25bf286830d1c09cdaf8a5d374d,0.036298833511293024
fdd410318c48324908ee71ff7cbd746c,0.02207526434878021
41214fb3c1c0e64e1893d590b73ecf32,0.00924425250325579
103699d777d0304adfe836ca4b609bc8,0.01218803756291189
45e2dc4ff5beb908e757bf3c2c216611,0.16101817673918184
674a4677f98c868bf34d5349e498010b,0.011696476083615162
e9fcd7cf8ef6adce747cb0457cc0195a,0.11491100614076913
54bf8bbedb6f2ba8cd70f97a69858e48,0.021831346006760944
eaa32c70feaf28dadbc8f34ef9b8bbd2,0.13930560830658367
016cdcd869d87e70cb9920a619cb86dd,0.01875155577752327
b9707c21cf54b6736cd75a08a922f19e,0.02140669899074821
9e80cff8367fcc686a0b60b0a12504a4,0.030403992443629593
f7275e160ccf7a6b4b3bd2c4ab05c6ca,0.011577511554951864
f2de34089ed3c2d2ddc3b2f26c4260ce,0.1009612932028801
421dbc76ad31fe7a7668251793224758,0.0273668377940324
cb84d596d8991e8c8f48051c1c3e6d59,0.12215641225195871
6754d31aa446cefd7d5e7c15f13586b0,0.041079375702454526
6d279bcbb439bd417fb02d750db7de08,0.012084155148079069
c45ec9e2493563e5bba0499260cf0f7c,0.010042763561791342
db447f582f4f69de0f1059134442fce9,0.611704200140871
4487c23453c6b7c4a0808784d860f1d3,0.03989502819684428
fca24a0e59915001b971721b76177012,0.023218191737124135
2842d28ce8c356cb291bfc38fcd9a48e,0.13243965202577782
5991b1d4e7569883393a43a021d3dcf8,0.01333548757180738
01c9cdd6e0f0829b9c5e628997fc7faf,0.16264818362364927
819b99db8bb1f7dc253ce4449fcd06d0,0.03662080935231569
004955e30603d8c06c1ff917736eb418,0.004835293219230904
b88db2b9014326195a415796beacbaa7,0.016043965181981038
a09327b95e3d5bedd60a4031bd1abdff,0.27460192663911476
5a4855b9a4afb491d3fefaa020a7d146,0.3007066386954656
18357e067dfcb007f3b16b4a55ae4fe2,0.13533454725731894
3d13a8bc3d49f9b418ab88d3a7d3e35d,0.023572597143153958
d55813d0860b75c01d8e66431529cb4c,0.027554392660256333
ce145419bf752bf610eebff30392d0f9,0.03348807037072113
cf40a1de3f93b4a025409b5efa5aa210,0.23580165008299772
84341911f905ca8d650821695f4cc1e0,0.040064397431896395
1b611914257d71f0db2bcb5a738210ac,0.04326578005382708
3d13be41af88ebd28915075a364c6d2f,0.027107469762613287
12eac23e7fa399d7bbe7d7d8a31f2e93,0.033194295183813116
74e425bd6aa3536ba59dedd0feaa7297,0.017521358766277827
13a26a0a68508e3f464400b26647a5ba,0.005921171042629778
eaf6ce7ac118db9478b45c8fd8aac1e0,0.02524435825684853
b6e11653aa7833f49db22ddcb053c51d,0.020903512354736427
245e13d2d6a29abccebd21cc415f9324,0.01615250644057432
c4f30de85d94d65331ebdaa066be7be4,0.03437358917982371
d7a57ec091fec244fa2ac5b6edbc3952,0.03563315500378233
10fba33e77c369a47db11a3626c16177,0.0003673024366517248
c4fccf9d97aee52d49787acc38981d31,0.07440066718981701
ac281d2059eb78b72539a9694dc7bed6,0.013787892855420652
6051eb6d72d48d6a04353a1074b5c2bd,0.0058352549303031685
7b72d2e22559d9292a0b3884cbf676d1,0.012254481241626059
36281edb274a35502d54c0e28ef96b10,0.010740288071722956
345fdd78e28b1cfcedda59791bfd8c9b,0.00996353340727809
28eef46353fb5a064abe763501347d1f,0.02522071067371586
